playerId,area,competition_name,season_name,player_shortName,player_firstName,player_lastName,isRomanian,player_birthDate,isU21,player_imageDataURL,team_name,player_currentTeamId,teams_imageDataURL,generic_position_code,player_height,player_weight,player_foot,competitionId,seasonId,positions_percent,positions_position_name,positions_position_code,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,roundId,player_wyId,player_middleName,player_currentNationalTeamId,player_gender,player_status,player_birthArea_id,player_birthArea_alpha2code,player_birthArea_alpha3code,player_birthArea_name,player_passportArea_id,player_passportArea_alpha2code,player_passportArea_alpha3code,player_passportArea_name,player_role_name,player_role_code2,player_role_code3,teams_wyId
762971,Romania,Superliga,2025_2026,L. Banu,Luca,Banu,true,2005-01-31,true,https://cdn5.wyscout.com/photos/players/public/g-275675_100x130.png,Farul Constanţa,61242,https://cdn5.wyscout.com/photos/team/public/g40666_120x120.png,CM,178,71,right,719,191642,77,Left Centre Midfielder,lcmf3,3,0,0,3,103,103,0,0,2,0,0,0,0,0,0,16,7,7,2,6,4,2,1,2,22,22,0,0,1,1,0,0,3,3,8,8,0,0,0,0,6,6,0,0,0,0,2,9,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,3,3,1,0,0.06,0,0,12,0,0,0,0,0,0,0,1,2,5,0,0,1,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,7,4,2,0,6,6,14.87,0,0,6.99,13.98,6.12,5.24,1.75,1.75,0,0,19.22,0,0.87,0,0,1.75,0,1.75,5.24,0,0,0,0.87,0,0,0,0,0,0.87,0,2.62,6.99,0,0,5.24,0,0,0,0,6.12,2.62,0,2.62,0.87,0,6.12,1.75,3.5,19.22,0,0,2.62,6.99,0,0,5.24,0,0,7.87,1.75,0,0,0,0,0,0.87,0.05,0,0,10.49,0,0,0,0,0,0,0.87,1.75,4.37,0,0,0,0.87,1.75,0,0,0.87,0.87,0,0,1.75,0.87,0,0,0,0,0,0,0,6.12,3.5,1.75,0,5.24,5.24,43.75,28.57,66.67,50,100,0,100,0,0,50,0,0,0,0,0,100,100,0,0,100,0,0,0,0,100,0,0,100,50,0,0,0,43.75,57.14,33.33,0,100,None,762971,"",58763,male,active,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,61242
762971,Romania,Superliga,2025_2026,L. Banu,Luca,Banu,true,2005-01-31,true,https://cdn5.wyscout.com/photos/players/public/g-275675_100x130.png,Farul Constanţa,61242,https://cdn5.wyscout.com/photos/team/public/g40666_120x120.png,CM,178,71,right,719,191642,22,Right Centre Midfielder,rcmf3,3,0,0,3,103,103,0,0,2,0,0,0,0,0,0,16,7,7,2,6,4,2,1,2,22,22,0,0,1,1,0,0,3,3,8,8,0,0,0,0,6,6,0,0,0,0,2,9,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,3,3,1,0,0.06,0,0,12,0,0,0,0,0,0,0,1,2,5,0,0,1,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,7,4,2,0,6,6,14.87,0,0,6.99,13.98,6.12,5.24,1.75,1.75,0,0,19.22,0,0.87,0,0,1.75,0,1.75,5.24,0,0,0,0.87,0,0,0,0,0,0.87,0,2.62,6.99,0,0,5.24,0,0,0,0,6.12,2.62,0,2.62,0.87,0,6.12,1.75,3.5,19.22,0,0,2.62,6.99,0,0,5.24,0,0,7.87,1.75,0,0,0,0,0,0.87,0.05,0,0,10.49,0,0,0,0,0,0,0.87,1.75,4.37,0,0,0,0.87,1.75,0,0,0.87,0.87,0,0,1.75,0.87,0,0,0,0,0,0,0,6.12,3.5,1.75,0,5.24,5.24,43.75,28.57,66.67,50,100,0,100,0,0,50,0,0,0,0,0,100,100,0,0,100,0,0,0,0,100,0,0,100,50,0,0,0,43.75,57.14,33.33,0,100,None,762971,"",58763,male,active,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,61242
762967,Romania,Superliga,2025_2026,L. Vlasceanu,Laurentiu,Vlasceanu,true,2005-05-29,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,UTA Arad,30817,https://cdn5.wyscout.com/photos/team/public/603_120x120.png,CAM,0,0,None,719,191642,63,Left Attacking Midfielder,lamf,4,1,1,3,143,143,0,0,1,1,0,0,0,0,0,24,9,8,1,8,2,5,5,1,26,12,0,0,2,0,1,0,12,2,9,6,0,0,1,1,3,1,1,0,2,1,4,12,9,4,1,0,0,0,0,2,0,0,0,1,0,3,1,1,2,1,6,3,1,18,5,0,0.07,0.34,0,18,4,1,0,0,0,0,1,1,5,6,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,13,5,2,1,3,1,8.19,6.12,28.88,3.78,15.1,5.03,5.03,3.15,0.63,0,0,16.36,0,1.26,0.63,1.26,0.63,0.63,2.52,5.66,0,0,0,0.63,0,0,1.26,0,0,1.89,0.63,7.55,5.66,0,0.63,1.89,0.63,1.26,0.63,0,1.89,0.63,0,11.33,3.15,0,5.66,0.63,1.26,7.55,0,0,1.26,3.78,0,0.63,0.63,0,0.63,7.55,2.52,0,0,0,0,0.63,0,0.04,0.22,0,11.33,2.52,0.63,0,0,0,0,0.63,3.15,3.78,0,0,0.63,0,0,0,0,1.89,1.89,0,0,3.15,3.15,0,0,0,0,0,0,0,8.18,3.15,1.26,0.63,1.89,0.63,37.5,12.5,25,100,46.15,0,0,0,50,0,0,0,0,0,50,16.67,66.67,0,100,33.33,0,100,0,0,0,0,0,100,100,0,0,0,54.17,62.5,25,50,33.33,None,762967,"",,male,active,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,30817
762967,Romania,Superliga,2025_2026,L. Vlasceanu,Laurentiu,Vlasceanu,true,2005-05-29,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,UTA Arad,30817,https://cdn5.wyscout.com/photos/team/public/603_120x120.png,CAM,0,0,None,719,191642,18,Attacking Midfielder,amf,4,1,1,3,143,143,0,0,1,1,0,0,0,0,0,24,9,8,1,8,2,5,5,1,26,12,0,0,2,0,1,0,12,2,9,6,0,0,1,1,3,1,1,0,2,1,4,12,9,4,1,0,0,0,0,2,0,0,0,1,0,3,1,1,2,1,6,3,1,18,5,0,0.07,0.34,0,18,4,1,0,0,0,0,1,1,5,6,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,13,5,2,1,3,1,8.19,6.12,28.88,3.78,15.1,5.03,5.03,3.15,0.63,0,0,16.36,0,1.26,0.63,1.26,0.63,0.63,2.52,5.66,0,0,0,0.63,0,0,1.26,0,0,1.89,0.63,7.55,5.66,0,0.63,1.89,0.63,1.26,0.63,0,1.89,0.63,0,11.33,3.15,0,5.66,0.63,1.26,7.55,0,0,1.26,3.78,0,0.63,0.63,0,0.63,7.55,2.52,0,0,0,0,0.63,0,0.04,0.22,0,11.33,2.52,0.63,0,0,0,0,0.63,3.15,3.78,0,0,0.63,0,0,0,0,1.89,1.89,0,0,3.15,3.15,0,0,0,0,0,0,0,8.18,3.15,1.26,0.63,1.89,0.63,37.5,12.5,25,100,46.15,0,0,0,50,0,0,0,0,0,50,16.67,66.67,0,100,33.33,0,100,0,0,0,0,0,100,100,0,0,0,54.17,62.5,25,50,33.33,None,762967,"",,male,active,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,30817
762967,Romania,Superliga,2025_2026,L. Vlasceanu,Laurentiu,Vlasceanu,true,2005-05-29,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,UTA Arad,30817,https://cdn5.wyscout.com/photos/team/public/603_120x120.png,LW,0,0,None,719,191642,11,Left Winger,lw,4,1,1,3,143,143,0,0,1,1,0,0,0,0,0,24,9,8,1,8,2,5,5,1,26,12,0,0,2,0,1,0,12,2,9,6,0,0,1,1,3,1,1,0,2,1,4,12,9,4,1,0,0,0,0,2,0,0,0,1,0,3,1,1,2,1,6,3,1,18,5,0,0.07,0.34,0,18,4,1,0,0,0,0,1,1,5,6,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,13,5,2,1,3,1,8.19,6.12,28.88,3.78,15.1,5.03,5.03,3.15,0.63,0,0,16.36,0,1.26,0.63,1.26,0.63,0.63,2.52,5.66,0,0,0,0.63,0,0,1.26,0,0,1.89,0.63,7.55,5.66,0,0.63,1.89,0.63,1.26,0.63,0,1.89,0.63,0,11.33,3.15,0,5.66,0.63,1.26,7.55,0,0,1.26,3.78,0,0.63,0.63,0,0.63,7.55,2.52,0,0,0,0,0.63,0,0.04,0.22,0,11.33,2.52,0.63,0,0,0,0,0.63,3.15,3.78,0,0,0.63,0,0,0,0,1.89,1.89,0,0,3.15,3.15,0,0,0,0,0,0,0,8.18,3.15,1.26,0.63,1.89,0.63,37.5,12.5,25,100,46.15,0,0,0,50,0,0,0,0,0,50,16.67,66.67,0,100,33.33,0,100,0,0,0,0,0,100,100,0,0,0,54.17,62.5,25,50,33.33,None,762967,"",,male,active,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,30817
762964,Romania,Superliga,2025_2026,R. Bădescu,Robert,Bădescu,true,2005-04-02,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Rapid Bucureşti,11566,https://cdn5.wyscout.com/photos/team/public/593_120x120.png,LB,0,0,left,719,191642,100,Left Back,lb,4,3,3,1,212,212,0,0,0,0,0,0,0,0,0,55,11,31,3,11,3,9,3,4,67,50,0,0,5,1,3,2,30,19,12,12,1,0,1,1,12,10,10,5,4,1,7,38,24,7,2,0,0,0,0,0,0,0,0,1,0,4,2,1,2,1,11,6,1,29,6,1,0,0.15,0,58,3,2,0,6,0,0,1,2,11,4,0,0,13,2,0,0,0,6,0,0,9,3,0,0,0,0,0,0,0,0,24,17,2,0,12,10,18.44,23.62,60.38,4.67,23.35,13.16,4.67,3.82,1.7,0,0,28.44,0,2.12,1.27,1.7,0,0,2.97,10.19,0,0,0,0.85,0,0,0,0,0,1.7,0.42,12.74,5.09,0.42,0.42,5.09,4.25,0.85,0.42,0,2.55,0.42,0,12.31,2.55,0.42,4.67,1.27,1.27,21.23,0,0.85,8.07,5.09,0,0.42,4.25,2.12,0.42,16.13,2.97,0,0,0,0,0.85,0.42,0,0.06,0,24.62,1.27,0.85,0,2.55,0,0,0.85,4.67,1.7,0,0,0.42,0,2.55,0,0,5.52,0.85,0,0,3.82,1.27,0,0,0,0,0,0,0,10.19,7.22,0.85,0,5.09,4.25,20,9.68,27.27,33.33,74.63,0,20,66.67,25,0,0,0,0,0,100,63.33,100,0,100,83.33,50,0,0,0,54.55,0,0,15.38,33.33,0,0,0,43.64,54.84,18.18,0,83.33,None,762964,"",58763,male,active,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,11566
759643,Romania,Superliga,2025_2026,S. Dusinszki,Szabolcs,Dusinszki ,true,2005-08-06,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Csikszereda Miercurea Ciuc,22731,https://cdn5.wyscout.com/photos/team/public/g22105_120x120.png,CAM,0,0,right,719,191642,24,Attacking Midfielder,amf,9,0,0,9,185,185,0,0,2,0,0,0,0,0,0,38,9,14,1,12,3,6,4,2,45,31,0,0,4,2,5,2,11,8,6,5,1,0,1,1,17,11,2,1,3,2,3,17,12,10,5,0,0,0,0,0,0,0,1,2,0,6,1,2,2,1,7,5,1,25,6,2,0.48,0.29,0,29,3,1,0,2,0,0,0,1,5,7,0,0,3,1,0,0,1,3,0,0,6,4,0,0,0,0,0,0,0,0,18,9,4,2,17,11,19.36,8.07,3.8,3.41,18.49,6.81,5.84,2.92,0.97,0,0,21.89,0,1.95,2.43,1.46,0.97,0,1.46,5.84,0,0,0,2.43,0,0,0,0,0.49,2.92,0.97,5.35,2.92,0.49,0.49,8.27,0.97,0.97,0.49,0,2.43,0.49,0,12.16,2.92,0.97,4.38,0.49,1.46,15.08,0,0.97,3.89,2.43,0,0.49,5.35,0.49,0.97,8.27,4.86,0,0,0,0,0.49,0.97,0.23,0.14,0,14.11,1.46,0.49,0,0.97,0,0,0.49,2.43,3.41,0,0,0,0.49,1.46,0,0,1.46,0.49,0,0,2.92,1.95,0,0,0,0,0,0,0,8.76,4.38,1.95,0.97,8.27,5.35,23.68,7.14,25,66.67,68.89,0,50,40,66.67,50,0,0,0,0,50,72.73,83.33,0,100,64.71,50,0,0,0,60,0,0,33.33,66.67,0,0,0,47.37,64.29,33.33,66.67,64.71,None,759643,"",,male,active,642,RO,ROU,Romania,348,HU,HUN,Hungary,Midfielder,MD,MID,22731
759643,Romania,Superliga,2025_2026,S. Dusinszki,Szabolcs,Dusinszki ,true,2005-08-06,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Csikszereda Miercurea Ciuc,22731,https://cdn5.wyscout.com/photos/team/public/g22105_120x120.png,CAM,0,0,right,719,191642,17,Right Attacking Midfielder,ramf,9,0,0,9,185,185,0,0,2,0,0,0,0,0,0,38,9,14,1,12,3,6,4,2,45,31,0,0,4,2,5,2,11,8,6,5,1,0,1,1,17,11,2,1,3,2,3,17,12,10,5,0,0,0,0,0,0,0,1,2,0,6,1,2,2,1,7,5,1,25,6,2,0.48,0.29,0,29,3,1,0,2,0,0,0,1,5,7,0,0,3,1,0,0,1,3,0,0,6,4,0,0,0,0,0,0,0,0,18,9,4,2,17,11,19.36,8.07,3.8,3.41,18.49,6.81,5.84,2.92,0.97,0,0,21.89,0,1.95,2.43,1.46,0.97,0,1.46,5.84,0,0,0,2.43,0,0,0,0,0.49,2.92,0.97,5.35,2.92,0.49,0.49,8.27,0.97,0.97,0.49,0,2.43,0.49,0,12.16,2.92,0.97,4.38,0.49,1.46,15.08,0,0.97,3.89,2.43,0,0.49,5.35,0.49,0.97,8.27,4.86,0,0,0,0,0.49,0.97,0.23,0.14,0,14.11,1.46,0.49,0,0.97,0,0,0.49,2.43,3.41,0,0,0,0.49,1.46,0,0,1.46,0.49,0,0,2.92,1.95,0,0,0,0,0,0,0,8.76,4.38,1.95,0.97,8.27,5.35,23.68,7.14,25,66.67,68.89,0,50,40,66.67,50,0,0,0,0,50,72.73,83.33,0,100,64.71,50,0,0,0,60,0,0,33.33,66.67,0,0,0,47.37,64.29,33.33,66.67,64.71,None,759643,"",,male,active,642,RO,ROU,Romania,348,HU,HUN,Hungary,Midfielder,MD,MID,22731
759643,Romania,Superliga,2025_2026,S. Dusinszki,Szabolcs,Dusinszki ,true,2005-08-06,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Csikszereda Miercurea Ciuc,22731,https://cdn5.wyscout.com/photos/team/public/g22105_120x120.png,LW,0,0,right,719,191642,16,Left Winger,lw,9,0,0,9,185,185,0,0,2,0,0,0,0,0,0,38,9,14,1,12,3,6,4,2,45,31,0,0,4,2,5,2,11,8,6,5,1,0,1,1,17,11,2,1,3,2,3,17,12,10,5,0,0,0,0,0,0,0,1,2,0,6,1,2,2,1,7,5,1,25,6,2,0.48,0.29,0,29,3,1,0,2,0,0,0,1,5,7,0,0,3,1,0,0,1,3,0,0,6,4,0,0,0,0,0,0,0,0,18,9,4,2,17,11,19.36,8.07,3.8,3.41,18.49,6.81,5.84,2.92,0.97,0,0,21.89,0,1.95,2.43,1.46,0.97,0,1.46,5.84,0,0,0,2.43,0,0,0,0,0.49,2.92,0.97,5.35,2.92,0.49,0.49,8.27,0.97,0.97,0.49,0,2.43,0.49,0,12.16,2.92,0.97,4.38,0.49,1.46,15.08,0,0.97,3.89,2.43,0,0.49,5.35,0.49,0.97,8.27,4.86,0,0,0,0,0.49,0.97,0.23,0.14,0,14.11,1.46,0.49,0,0.97,0,0,0.49,2.43,3.41,0,0,0,0.49,1.46,0,0,1.46,0.49,0,0,2.92,1.95,0,0,0,0,0,0,0,8.76,4.38,1.95,0.97,8.27,5.35,23.68,7.14,25,66.67,68.89,0,50,40,66.67,50,0,0,0,0,50,72.73,83.33,0,100,64.71,50,0,0,0,60,0,0,33.33,66.67,0,0,0,47.37,64.29,33.33,66.67,64.71,None,759643,"",,male,active,642,RO,ROU,Romania,348,HU,HUN,Hungary,Midfielder,MD,MID,22731
759616,Romania,Superliga,2025_2026,O. El Sawy,Omar,El Sawy,true,2004-03-16,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Universitatea Cluj,60374,https://cdn5.wyscout.com/photos/team/public/g40027_120x120.png,CAM,0,0,right,719,191642,38,Left Attacking Midfielder,lamf,8,5,5,3,393,393,0,1,6,1,1,0,0,0,5,66,20,24,1,23,11,6,1,7,141,115,1,1,16,13,4,2,42,32,40,37,4,3,3,3,27,24,8,5,10,7,10,34,22,21,12,0,0,0,0,0,0,4,0,4,0,13,7,2,7,3,22,11,1,46,11,2,1.09,0.53,0,101,13,3,0,1,0,1,1,5,19,12,0,0,7,4,0,0,3,13,0,0,6,1,0,0,0,0,0,0,0,0,29,12,9,6,27,24,15.41,14.38,44.23,5.04,15.11,5.5,5.27,1.37,1.6,0,0.23,32.29,0.23,3.66,0.92,2.29,1.37,0.23,2.29,5.04,0.23,0,0,2.75,0,0,0,0,0,2.98,0.46,9.62,9.16,0.92,0.69,6.18,1.83,1.6,0.69,1.15,2.52,0.23,0,10.53,2.52,0.46,4.58,0.23,2.52,26.34,0.23,0.46,7.33,8.47,0.69,0.69,5.5,1.15,1.6,7.79,4.81,0,0,0,0.92,1.6,2.98,0.25,0.12,0,23.13,2.98,0.69,0,0.23,0,0.23,1.15,4.35,2.75,0,0,0.23,0.69,2.98,0,0,1.6,0.92,0,0,1.37,0.23,0,0,0,0,0,0,0,6.64,2.75,2.06,1.37,6.18,5.5,30.3,4.17,47.83,16.67,81.56,100,81.25,50,70,50,0,0,0,0,33.3,76.19,92.5,75,100,88.89,62.5,71.43,80,14.3,68.42,0,0,57.14,16.67,0,0,0,43.94,50,39.13,60,88.89,None,759616,"",58763,male,active,642,RO,ROU,Romania,818,EG,EGY,Egypt,Forward,FW,FWD,60374
759616,Romania,Superliga,2025_2026,O. El Sawy,Omar,El Sawy,true,2004-03-16,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Universitatea Cluj,60374,https://cdn5.wyscout.com/photos/team/public/g40027_120x120.png,CAM,0,0,right,719,191642,26,Attacking Midfielder,amf,8,5,5,3,393,393,0,1,6,1,1,0,0,0,5,66,20,24,1,23,11,6,1,7,141,115,1,1,16,13,4,2,42,32,40,37,4,3,3,3,27,24,8,5,10,7,10,34,22,21,12,0,0,0,0,0,0,4,0,4,0,13,7,2,7,3,22,11,1,46,11,2,1.09,0.53,0,101,13,3,0,1,0,1,1,5,19,12,0,0,7,4,0,0,3,13,0,0,6,1,0,0,0,0,0,0,0,0,29,12,9,6,27,24,15.41,14.38,44.23,5.04,15.11,5.5,5.27,1.37,1.6,0,0.23,32.29,0.23,3.66,0.92,2.29,1.37,0.23,2.29,5.04,0.23,0,0,2.75,0,0,0,0,0,2.98,0.46,9.62,9.16,0.92,0.69,6.18,1.83,1.6,0.69,1.15,2.52,0.23,0,10.53,2.52,0.46,4.58,0.23,2.52,26.34,0.23,0.46,7.33,8.47,0.69,0.69,5.5,1.15,1.6,7.79,4.81,0,0,0,0.92,1.6,2.98,0.25,0.12,0,23.13,2.98,0.69,0,0.23,0,0.23,1.15,4.35,2.75,0,0,0.23,0.69,2.98,0,0,1.6,0.92,0,0,1.37,0.23,0,0,0,0,0,0,0,6.64,2.75,2.06,1.37,6.18,5.5,30.3,4.17,47.83,16.67,81.56,100,81.25,50,70,50,0,0,0,0,33.3,76.19,92.5,75,100,88.89,62.5,71.43,80,14.3,68.42,0,0,57.14,16.67,0,0,0,43.94,50,39.13,60,88.89,None,759616,"",58763,male,active,642,RO,ROU,Romania,818,EG,EGY,Egypt,Forward,FW,FWD,60374
759616,Romania,Superliga,2025_2026,O. El Sawy,Omar,El Sawy,true,2004-03-16,true,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,Universitatea Cluj,60374,https://cdn5.wyscout.com/photos/team/public/g40027_120x120.png,CAM,0,0,right,719,191642,16,Right Attacking Midfielder,ramf,8,5,5,3,393,393,0,1,6,1,1,0,0,0,5,66,20,24,1,23,11,6,1,7,141,115,1,1,16,13,4,2,42,32,40,37,4,3,3,3,27,24,8,5,10,7,10,34,22,21,12,0,0,0,0,0,0,4,0,4,0,13,7,2,7,3,22,11,1,46,11,2,1.09,0.53,0,101,13,3,0,1,0,1,1,5,19,12,0,0,7,4,0,0,3,13,0,0,6,1,0,0,0,0,0,0,0,0,29,12,9,6,27,24,15.41,14.38,44.23,5.04,15.11,5.5,5.27,1.37,1.6,0,0.23,32.29,0.23,3.66,0.92,2.29,1.37,0.23,2.29,5.04,0.23,0,0,2.75,0,0,0,0,0,2.98,0.46,9.62,9.16,0.92,0.69,6.18,1.83,1.6,0.69,1.15,2.52,0.23,0,10.53,2.52,0.46,4.58,0.23,2.52,26.34,0.23,0.46,7.33,8.47,0.69,0.69,5.5,1.15,1.6,7.79,4.81,0,0,0,0.92,1.6,2.98,0.25,0.12,0,23.13,2.98,0.69,0,0.23,0,0.23,1.15,4.35,2.75,0,0,0.23,0.69,2.98,0,0,1.6,0.92,0,0,1.37,0.23,0,0,0,0,0,0,0,6.64,2.75,2.06,1.37,6.18,5.5,30.3,4.17,47.83,16.67,81.56,100,81.25,50,70,50,0,0,0,0,33.3,76.19,92.5,75,100,88.89,62.5,71.43,80,14.3,68.42,0,0,57.14,16.67,0,0,0,43.94,50,39.13,60,88.89,None,759616,"",58763,male,active,642,RO,ROU,Romania,818,EG,EGY,Egypt,Forward,FW,FWD,60374
